lat,N/S,lon,E/W,PCellID,RSSNR,5PCellID,5SNR
47.15353978,N,27.58483968,E,107,0,107,17.5
47.15353978,N,27.58483968,E,107,-2,107,18
47.15353978,N,27.58483968,E,107,0,107,18.5
47.1535398,N,27.58483972,E,107,-1,107,19
47.1535398,N,27.5848397,E,107,1,107,19
47.15353978,N,27.58483972,E,107,-1,107,19.5
47.1535398,N,27.58483972,E,107,0,107,19.5
47.1535398,N,27.58483972,E,107,0,107,19.5
47.15353982,N,27.58483972,E,107,2,107,19.5
47.15353978,N,27.58483968,E,107,3,107,19
47.15353978,N,27.58483972,E,107,1,107,19.5
47.15353977,N,27.58483972,E,107,0,107,20.5
47.15353977,N,27.58483972,E,107,-2,107,21
47.15353973,N,27.58483972,E,107,0,107,21
47.15353972,N,27.5848397,E,107,1,107,23
47.15353972,N,27.58483972,E,107,-3,107,15.5
47.15353968,N,27.58483972,E,107,-1,107,22
47.15354158,N,27.58483437,E,107,-1,107,22
47.15354118,N,27.58483253,E,105,13,107,26
47.15354698,N,27.58482303,E,105,15,107,26
47.1535551,N,27.5848084,E,105,14,107,18
47.15356797,N,27.58477878,E,105,14,107,18
47.15358503,N,27.58473878,E,13,4,107,19.5
47.15360778,N,27.58468988,E,13,0,107,30.5
47.15363778,N,27.5846352,E,13,-7,107,29.5
47.15366442,N,27.58457765,E,107,9,107,29.5
47.15368935,N,27.58452493,E,107,9,107,29.5
47.15371703,N,27.58446548,E,105,-1,107,29.5
47.15374958,N,27.58439362,E,107,6,107,29.5
47.15378525,N,27.58429978,E,107,6,107,29.5
47.15383422,N,27.5841933,E,107,10,107,29.5
47.1538901,N,27.58407432,E,107,10,107,29.5
47.15395058,N,27.58393953,E,105,-4,107,27.5
47.15400573,N,27.58380013,E,107,22,107,28.5
47.15406353,N,27.58367078,E,107,20,107,28.5
47.15412462,N,27.58353587,E,107,20,107,28.5
47.15419027,N,27.58339633,E,107,18,107,24
47.15425167,N,27.58325982,E,107,15,107,24
47.15431292,N,27.58314185,E,107,13,107,23
47.15435203,N,27.58304462,E,107,13,107,23
47.15438613,N,27.58295603,E,107,22,107,23
47.15441345,N,27.58286927,E,107,20,107,20.5
47.1544449,N,27.58278703,E,107,20,107,20.5
47.1544767,N,27.58270142,E,107,9,107,20.5
47.154512,N,27.58260225,E,107,11,107,20.5
47.15455362,N,27.58250245,E,107,11,107,20.5
47.15459867,N,27.58240147,E,107,14,107,20.5
47.15464818,N,27.58229408,E,107,4,107,20.5
47.15470007,N,27.58217898,E,24,7,107,20.5
47.15476038,N,27.58205272,E,24,0,107,15.5
47.15482307,N,27.58191862,E,24,5,107,2.5
47.15488725,N,27.58177962,E,24,10,107,18.5
47.15495365,N,27.58163133,E,24,11,107,23.5
47.15502547,N,27.58147487,E,24,-1,107,19.5
47.15510285,N,27.58130578,E,24,13,107,12.5
47.15518088,N,27.58113408,E,24,15,107,15.5
47.15525923,N,27.58096353,E,24,13,107,24
47.15533468,N,27.58079097,E,24,10,107,16
47.15542307,N,27.5806175,E,24,16,107,19
47.1555036,N,27.58043677,E,24,9,107,16
47.15558448,N,27.58026197,E,24,11,107,19.5
47.15566393,N,27.58008837,E,24,8,107,24
47.15574665,N,27.57989812,E,24,16,107,14
47.1558287,N,27.5797299,E,24,9,107,11
47.15590672,N,27.57957332,E,24,8,107,10
47.15598308,N,27.57940568,E,24,10,107,2
47.15606167,N,27.57925157,E,24,5,107,4
47.15612623,N,27.57911217,E,24,11,96,15.5
47.15618293,N,27.5789868,E,24,14,107,12.5
47.15623258,N,27.57887008,E,24,4,96,2
47.15628367,N,27.57876468,E,24,8,96,19
47.1563263,N,27.57867008,E,24,1,96,12.5
47.15636027,N,27.57859295,E,24,0,107,0.5
47.15638948,N,27.5785335,E,24,1,96,12
47.15641478,N,27.5784789,E,24,0,96,13.5
47.15643903,N,27.57842633,E,24,0,96,17
47.1564694,N,27.57837083,E,24,0,96,13.5
47.15649738,N,27.57831278,E,24,-7,96,15
47.15652772,N,27.57825083,E,24,0,96,14.5
47.15656122,N,27.57818222,E,24,0,107,18
47.15659598,N,27.57810863,E,24,2,107,12.5
47.15664377,N,27.57801247,E,24,0,107,10.5
47.15669462,N,27.57791655,E,24,-2,107,-2.5
47.15674078,N,27.57780847,E,24,-2,107,12.5
47.15679208,N,27.57770072,E,24,-4,107,13
47.1568425,N,27.57758802,E,24,-5,107,5
47.15689665,N,27.57748003,E,24,-5,96,15.5
47.15695168,N,27.57736477,E,233,-5,96,18.5
47.15700805,N,27.57724055,E,233,-8,96,20.5
47.15706683,N,27.5771033,E,26,-1,96,20.5
47.15713062,N,27.57695858,E,26,0,96,13.5
47.15719518,N,27.57681823,E,234,0,96,10.5
47.15726563,N,27.57668388,E,234,10,96,12.5
47.15734288,N,27.57656322,E,234,6,96,12.5
47.15741278,N,27.57646548,E,234,10,96,12
47.15747368,N,27.57637722,E,234,11,107,10
47.15753007,N,27.57630193,E,234,9,107,11.5
47.15757503,N,27.57624873,E,234,10,107,16.5
47.15761055,N,27.57620523,E,234,7,107,13
47.15763955,N,27.57617313,E,234,11,107,7.5
47.15765903,N,27.5761519,E,234,8,107,10.5
47.15767842,N,27.57613193,E,234,7,107,9.5
47.15769132,N,27.57612263,E,234,3,107,9.5
47.15769475,N,27.57611378,E,234,6,107,8.5
47.15769958,N,27.57610432,E,234,3,107,8
47.15770047,N,27.57609353,E,234,1,107,9
47.15770433,N,27.57608698,E,234,1,107,6.5
47.15771708,N,27.57606817,E,234,4,96,7
47.15773938,N,27.57604543,E,234,4,96,11
47.15776777,N,27.57601818,E,234,4,96,14.5
47.15779627,N,27.57598888,E,234,0,96,15.5
47.15782835,N,27.57595497,E,234,7,96,13.5
47.1578645,N,27.57591853,E,234,6,96,9.5
47.15790248,N,27.57588333,E,234,4,96,11
47.1579435,N,27.57584722,E,234,10,96,13.5
47.15799028,N,27.5758145,E,234,3,96,12.5
47.15804153,N,27.57578023,E,234,2,107,11
47.15809212,N,27.57574082,E,234,2,107,8
47.15814762,N,27.57570427,E,234,0,107,11
47.15820432,N,27.5756731,E,234,5,107,11
47.15825907,N,27.57563608,E,234,0,96,7.5
47.15831133,N,27.57560215,E,234,-1,96,11
47.15836263,N,27.57557218,E,234,-2,96,12
47.15841163,N,27.57554593,E,234,-1,96,10
47.15845095,N,27.5755219,E,234,-3,96,11
47.15850317,N,27.57550832,E,234,-2,96,9.5
47.15856392,N,27.57550323,E,240,-2,96,9
47.15863237,N,27.5755124,E,240,0,96,10
47.15871768,N,27.57553223,E,240,-1,96,11
47.15881008,N,27.57554247,E,240,-1,96,8.5
47.1589101,N,27.57554278,E,240,-1,96,11.5
47.15901005,N,27.57553368,E,240,-4,96,13
47.15911267,N,27.57551327,E,240,0,96,13
47.15920912,N,27.57549267,E,240,-1,96,11
47.1592935,N,27.57546632,E,240,5,96,10
47.15935873,N,27.57545298,E,240,1,96,11.5
47.15940618,N,27.57546267,E,240,-7,96,9.5
47.15945197,N,27.57547878,E,240,-10,96,10
47.15949623,N,27.57551462,E,235,0,96,10
47.15953968,N,27.57556663,E,235,0,96,9.5
47.15959268,N,27.57561902,E,235,0,96,7.5
47.15965623,N,27.57568437,E,235,-8,96,6
47.15971483,N,27.57574508,E,235,-7,96,9.5
47.15976792,N,27.57579728,E,235,-8,96,6
47.15981407,N,27.57584602,E,235,-5,96,8.5
47.1598557,N,27.57588992,E,235,-3,96,10
47.15990043,N,27.57593012,E,244,-7,96,11.5
47.15995183,N,27.5759738,E,240,1,96,12
47.16000238,N,27.57601897,E,240,2,96,11
47.16005282,N,27.57605518,E,240,-2,96,11.5
47.16009032,N,27.57608585,E,240,-3,96,8.5
47.16011678,N,27.57610283,E,240,-2,96,8
47.16012843,N,27.57611542,E,240,-7,96,8.5
47.16014393,N,27.57612488,E,240,-7,96,8.5
47.16014808,N,27.57613193,E,240,-2,96,7
47.16014478,N,27.57613773,E,240,0,96,8.5
47.16013845,N,27.5761377,E,240,-2,96,11.5
47.160137,N,27.57613407,E,240,-2,96,11
47.16014017,N,27.57613355,E,240,1,96,11.5
47.16014937,N,27.57614305,E,240,-3,96,8.5
47.16017238,N,27.57615967,E,240,-4,96,8.5
47.16020662,N,27.57618883,E,240,-8,96,10
47.16024765,N,27.5762239,E,244,-2,96,10
47.16028588,N,27.57626268,E,244,-6,96,10.5
47.16033742,N,27.57630318,E,244,2,96,12
47.16040352,N,27.57635853,E,244,0,96,14
47.16048233,N,27.57642467,E,244,5,96,7
47.16056078,N,27.57649575,E,244,2,96,5.5
47.1606404,N,27.57656345,E,244,2,96,6
47.16072677,N,27.57662063,E,244,3,96,8.5
47.16081073,N,27.57669375,E,244,3,96,9.5
47.16089798,N,27.57676687,E,244,0,96,7
47.16098385,N,27.57684957,E,244,0,96,4
47.16106262,N,27.57692123,E,244,0,96,5.5
47.16113343,N,27.57698417,E,244,-2,96,8
47.16119552,N,27.57703027,E,244,0,96,9
47.16124348,N,27.57707053,E,244,-3,62,4
47.16129752,N,27.57709618,E,244,0,62,-3.5
47.16134433,N,27.57709625,E,244,1,62,-9
47.16140322,N,27.57706703,E,244,-4,62,-10
47.1614695,N,27.57702067,E,244,-6,62,-10
47.16154087,N,27.57697257,E,244,-1,62,-9
47.16161207,N,27.57692923,E,244,-5,62,-2.5
47.16169963,N,27.57687153,E,244,0,62,4
47.16178858,N,27.57681162,E,244,3,62,-3
47.1618756,N,27.57675395,E,244,0,62,-3.5
47.16196507,N,27.57671195,E,244,2,62,0.5
47.16205322,N,27.57666898,E,244,5,62,-4.5
47.1621402,N,27.57660595,E,244,8,62,-4
47.16222995,N,27.57654753,E,244,15,98,-1
47.16231147,N,27.57649178,E,244,11,98,0.5
47.1623768,N,27.57643792,E,244,16,98,1
47.16243312,N,27.57638883,E,244,9,98,10
47.16249042,N,27.57635248,E,244,17,98,4.5
47.16254928,N,27.57630778,E,244,10,98,2.5
47.16261207,N,27.57627347,E,244,1,98,3
47.16267737,N,27.57623117,E,244,7,98,2
47.16273762,N,27.57619065,E,244,4,98,2
47.16278083,N,27.57615935,E,244,9,98,4
47.16280937,N,27.57613778,E,244,7,98,5
47.16284198,N,27.57613048,E,244,9,98,8.5
47.1628602,N,27.57612172,E,244,3,98,13
47.16287593,N,27.57611532,E,244,11,98,10.5
47.1628872,N,27.57610942,E,244,5,98,10
47.16289505,N,27.57611063,E,244,5,98,9.5
47.16290408,N,27.57611192,E,244,5,98,8
47.16290702,N,27.5761162,E,244,6,98,7
47.16290583,N,27.57611853,E,244,7,98,7.5
47.16290432,N,27.57611993,E,244,14,98,8
47.16290643,N,27.57611753,E,244,6,98,8
47.16290887,N,27.57611663,E,244,10,98,8
47.16290958,N,27.57611738,E,244,3,98,8
47.15163817,N,27.58736355,E,218,14,105,265
47.15158898,N,27.58730537,E,218,15,152,200
47.15153748,N,27.5872476,E,218,17,152,90
47.15149748,N,27.58718037,E,218,17,152,135
47.15146723,N,27.5871249,E,218,17,152,140
47.15143265,N,27.5870775,E,218,10,152,35
47.15139088,N,27.58703823,E,218,8,152,115
47.15134177,N,27.58700167,E,218,7,152,5
47.15128415,N,27.58697918,E,218,7,106,125
47.15122532,N,27.5869581,E,218,6,106,45
47.15116712,N,27.58695328,E,218,4,105,25
47.15110452,N,27.58698003,E,218,6,105,160
47.15105022,N,27.58701292,E,218,0,105,170
47.15099128,N,27.5870673,E,218,4,106,300
47.15095398,N,27.58714987,E,218,6,106,290
47.15091288,N,27.5872292,E,218,1,106,305
47.15089123,N,27.58732412,E,218,-1,106,285
47.15088318,N,27.58743613,E,218,4,106,270
47.15088028,N,27.58755057,E,218,10,105,170
47.15090088,N,27.58766083,E,218,15,105,70
47.15093397,N,27.58776367,E,218,13,105,55
47.15101132,N,27.58784073,E,218,11,105,175
47.15106783,N,27.58789977,E,218,12,105,155
47.1511204,N,27.58796045,E,218,9,105,185
47.15115688,N,27.58800543,E,218,6,105,155
47.15120017,N,27.58806843,E,218,2,105,160
47.1512447,N,27.58813637,E,218,3,105,190
47.15125233,N,27.58818623,E,218,0,105,155
47.15125302,N,27.58829998,E,218,-1,105,140
47.15125312,N,27.58838203,E,218,3,105,155
47.15125783,N,27.58846303,E,218,1,105,75
47.15126565,N,27.58848423,E,218,0,105,25
47.15126147,N,27.58850258,E,218,0,106,15
47.15125933,N,27.58850933,E,218,0,106,300
47.15125597,N,27.58851138,E,218,3,106,285
47.15125248,N,27.58851078,E,218,3,106,285
47.15125875,N,27.58850357,E,218,0,106,280
47.1512549,N,27.58850522,E,218,-4,106,250
47.15125367,N,27.58850627,E,218,2,105,190
47.15125407,N,27.58851152,E,218,-6,105,170
47.15125662,N,27.58851288,E,218,-3,105,205
47.15127153,N,27.58867572,E,218,-1,105,240
47.15128012,N,27.58878157,E,218,2,105,250
47.15129027,N,27.58893542,E,218,0,105,230
47.15130333,N,27.58908288,E,105,0,105,-200
47.15131312,N,27.58926787,E,105,6,105,-200
47.1513348,N,27.58944295,E,105,0,0,0
47.1513623,N,27.58961848,E,216,-9,0,0
47.15139295,N,27.58980048,E,216,-1,105,265
47.15142932,N,27.58998232,E,216,-5,0,0
47.151463,N,27.59016217,E,216,-10,105,240
47.15149975,N,27.59033762,E,216,-3,105,260
47.15153827,N,27.59051633,E,216,-7,105,270
47.15158265,N,27.59069443,E,0,0,105,-200
47.15162422,N,27.59087142,E,105,6,0,0
47.15166302,N,27.591053,E,0,0,105,-200
47.15170952,N,27.59121997,E,237,4,105,240
47.15174695,N,27.59139342,E,237,9,105,315
47.15177792,N,27.59156155,E,237,-3,105,345
47.15181672,N,27.59174352,E,237,-5,105,255
47.15186068,N,27.59192083,E,184,0,105,260
47.15190637,N,27.59211532,E,184,-1,105,265
47.1519375,N,27.59229232,E,184,-2,105,280
47.1519744,N,27.59247883,E,237,6,105,220
47.15201308,N,27.59267015,E,237,-5,105,230
47.15205898,N,27.59285672,E,237,-9,105,220
47.15209637,N,27.59304318,E,184,6,0,0
47.15213518,N,27.59322507,E,184,10,105,210
47.15217358,N,27.59340508,E,184,9,105,250
47.15222002,N,27.59358883,E,184,10,105,220
47.15226252,N,27.59376453,E,184,6,105,235
47.15230537,N,27.59393743,E,184,6,105,260
47.15234163,N,27.59411718,E,184,9,105,245
47.15238407,N,27.59429913,E,184,11,105,255
47.15242197,N,27.59447207,E,184,10,105,235
47.15245753,N,27.59464308,E,184,7,105,225
47.15249822,N,27.59482113,E,184,9,105,230
47.15253622,N,27.5949774,E,184,13,105,230
47.15255702,N,27.59513033,E,184,12,105,230
47.15259448,N,27.59528047,E,184,7,105,245
47.152627,N,27.59544263,E,184,8,105,220
47.15266377,N,27.59559078,E,184,5,105,245
47.15269802,N,27.59575097,E,184,7,105,225
47.1527262,N,27.59589665,E,184,3,105,210
47.15276073,N,27.59603785,E,184,4,105,235
47.1527957,N,27.59619978,E,184,5,105,220
47.15283013,N,27.59636768,E,184,0,105,235
47.15285843,N,27.59653815,E,184,8,105,225
47.15289007,N,27.59670238,E,184,4,105,230
47.15292178,N,27.59686497,E,184,0,105,245
47.15299793,N,27.59709523,E,185,8,105,250
47.1530412,N,27.597308,E,185,5,105,240
47.15309658,N,27.59748002,E,185,6,105,265
47.1531411,N,27.59767782,E,185,12,105,240
47.1531804,N,27.5978688,E,185,12,105,230
47.15320963,N,27.59803735,E,185,16,105,240
47.15325562,N,27.5982301,E,185,8,105,260
47.15328673,N,27.59839545,E,185,11,105,220
47.15333067,N,27.59857268,E,185,2,145,230
47.15337332,N,27.59875612,E,185,-4,145,75
47.15340078,N,27.59894577,E,185,-5,145,80
47.15343537,N,27.59911503,E,183,3,145,100
47.15347213,N,27.5992845,E,183,0,145,65
47.15350507,N,27.59944618,E,183,0,145,90
47.15352993,N,27.59960275,E,183,6,145,90
47.15356928,N,27.59975118,E,183,-6,145,75
47.15358788,N,27.59989727,E,183,-3,145,120
47.15360463,N,27.6000461,E,183,4,105,225
47.15361762,N,27.60020177,E,183,4,139,-125
47.15363192,N,27.60035487,E,183,-5,105,190
47.15365343,N,27.60052728,E,183,4,145,185
47.15367732,N,27.60070732,E,183,8,105,150
47.15370647,N,27.60090365,E,183,8,105,185
47.153734,N,27.60107778,E,183,15,105,255
47.15376497,N,27.60124228,E,183,12,105,245
47.15384458,N,27.60173977,E,183,16,105,205
47.15379212,N,27.60141172,E,183,16,105,205
47.15382577,N,27.60157168,E,183,10,105,230
47.15387075,N,27.60189253,E,183,8,105,250
47.15390403,N,27.60204202,E,183,5,105,230
47.15391532,N,27.60214777,E,183,8,105,195
47.15393733,N,27.60229833,E,183,7,105,200
47.15395787,N,27.60242138,E,183,11,139,140
47.15397303,N,27.60255262,E,183,5,139,35
47.15396798,N,27.60266653,E,183,-2,139,40
47.15395378,N,27.60278492,E,183,-2,139,85
47.15393647,N,27.602859,E,183,-10,139,135
47.15392713,N,27.60291423,E,0,0,139,-200
47.1539179,N,27.60294788,E,145,13,65535,140
47.15390833,N,27.60295817,E,145,11,145,150
47.15390215,N,27.60296827,E,145,17,145,80
47.15390213,N,27.60296752,E,145,11,145,70
47.15389953,N,27.60296602,E,145,14,145,95
47.15389625,N,27.60296423,E,145,13,145,100
47.15389763,N,27.60296862,E,145,14,145,120
47.15389602,N,27.60297103,E,145,15,145,90
47.15389753,N,27.60297017,E,145,19,145,130
47.15389438,N,27.60297152,E,145,17,145,125
47.15389388,N,27.60297168,E,145,18,145,120
47.15389473,N,27.60297267,E,145,14,145,115
47.15389507,N,27.60297332,E,145,19,145,120
47.15389625,N,27.60297497,E,145,19,145,125
47.15389802,N,27.60297205,E,145,22,145,105
47.15389747,N,27.60297088,E,145,16,139,70
47.15389678,N,27.60297018,E,145,12,139,-65
47.15389617,N,27.60296953,E,145,19,145,65
47.15389602,N,27.60296968,E,145,17,145,105
47.15389602,N,27.60296958,E,145,19,145,105
47.15389602,N,27.60296957,E,145,18,145,115
47.15389602,N,27.60296962,E,145,13,145,120
47.15389602,N,27.60296955,E,145,11,145,120
47.15389597,N,27.60296947,E,145,17,145,130
47.15389598,N,27.60296942,E,145,17,145,130
47.15389598,N,27.6029694,E,145,14,145,130
47.153896,N,27.60296952,E,145,13,145,110
47.15389598,N,27.60296958,E,145,12,145,115
47.15389602,N,27.6029695,E,145,12,145,105
47.15389598,N,27.60296945,E,145,10,145,95
47.15389598,N,27.60296937,E,145,17,145,95
47.15389597,N,27.60296933,E,145,11,139,90
47.15389593,N,27.60296932,E,145,14,139,-25
47.15389297,N,27.60297463,E,145,17,145,115
47.15389103,N,27.60297548,E,145,15,145,125
47.1538903,N,27.60297127,E,145,14,145,120
47.1538903,N,27.6029701,E,145,14,145,85
47.15388977,N,27.60296917,E,145,16,145,100
47.15389037,N,27.60297048,E,145,17,139,-45
47.15389148,N,27.60296998,E,145,17,139,-65
47.15389237,N,27.602969,E,145,16,145,100
47.15389215,N,27.60297012,E,145,14,145,115
47.15389245,N,27.60297077,E,145,13,145,105
47.15389183,N,27.60297182,E,145,16,145,125
47.15389072,N,27.602972,E,145,16,145,130
47.15389055,N,27.60297193,E,145,14,145,105
47.15389133,N,27.60297233,E,145,19,145,95
47.1538915,N,27.60297198,E,145,12,145,110
47.15389137,N,27.60297235,E,145,18,145,85
47.15389137,N,27.60297263,E,145,13,145,80
47.15389145,N,27.60297282,E,145,15,145,100
47.15389155,N,27.60297292,E,145,12,145,80
47.15389073,N,27.60298053,E,145,13,145,75
47.15388727,N,27.60299962,E,145,16,145,95
47.153881,N,27.60303458,E,145,13,145,135
47.15387178,N,27.6030846,E,145,13,145,170
47.15386073,N,27.60315125,E,145,18,145,165
47.15385088,N,27.60321685,E,145,9,145,160
47.15384047,N,27.60327698,E,145,14,145,85
47.15383487,N,27.6033324,E,145,14,139,-80
47.15382763,N,27.60339527,E,145,17,139,-105
47.15381688,N,27.60345117,E,145,13,139,-85
47.15380582,N,27.60351767,E,145,13,145,190
47.15379585,N,27.60358422,E,145,12,145,135
47.15378327,N,27.60365442,E,145,12,145,205
47.15377412,N,27.60371448,E,145,3,145,80
47.15376617,N,27.60376403,E,145,11,145,185
47.15375863,N,27.60382493,E,145,17,145,210
47.1537602,N,27.60385153,E,145,12,145,200
47.15376023,N,27.60388573,E,145,14,145,185
47.15375693,N,27.60391897,E,145,15,145,220
47.15375423,N,27.60397177,E,145,15,145,205
47.15375592,N,27.60402552,E,145,14,145,200
47.1537554,N,27.60406178,E,145,13,145,245
47.15375148,N,27.60408422,E,145,11,145,240
47.15374473,N,27.60410587,E,145,8,145,195
47.15374042,N,27.60411865,E,145,13,145,175
47.15373885,N,27.60412682,E,145,15,145,160
47.15373708,N,27.60413328,E,145,18,145,150
47.15373705,N,27.60413868,E,145,15,145,130
47.15373688,N,27.60414272,E,145,17,145,200
47.1537362,N,27.60414577,E,145,14,145,140
47.15373572,N,27.60415017,E,145,13,145,145
47.15373468,N,27.60415748,E,145,12,145,185
47.15373295,N,27.60417327,E,145,9,145,160
47.15373117,N,27.60420068,E,145,13,145,190
47.15372833,N,27.60423328,E,145,11,145,100
47.15372508,N,27.60426957,E,145,12,145,160
47.15372027,N,27.60430732,E,145,13,145,125
47.15371285,N,27.60435047,E,145,13,145,130
47.15370472,N,27.60439223,E,145,12,145,140
47.15369793,N,27.60443107,E,145,11,145,145
47.15369105,N,27.60448198,E,145,11,145,130
47.15368763,N,27.60454247,E,145,12,145,145
47.15368635,N,27.60462262,E,145,5,145,180
47.15368132,N,27.60469378,E,145,4,145,90
47.15366513,N,27.60481718,E,145,6,145,215
47.15365308,N,27.60494067,E,145,9,145,205
47.15362737,N,27.60508927,E,145,11,145,165
47.15359913,N,27.60525428,E,145,4,145,130
47.15356942,N,27.60542303,E,145,0,145,60
47.15354452,N,27.60557247,E,145,-3,145,55
47.1535176,N,27.60573648,E,145,-3,139,40
47.15349292,N,27.60591863,E,145,-8,139,45
47.15346105,N,27.60610588,E,145,-6,139,50
47.15343252,N,27.60629232,E,145,-4,139,90
47.15339588,N,27.60648703,E,145,-10,139,50
47.1533545,N,27.60667842,E,31,8,145,130
47.15332057,N,27.60686288,E,31,16,139,140
47.15329225,N,27.60705535,E,31,16,139,130
47.15325662,N,27.60725463,E,31,16,139,165
47.15321353,N,27.60744462,E,31,11,139,145
47.1531806,N,27.60763078,E,31,11,139,195
47.1531429,N,27.60781682,E,31,10,139,180
47.15311,N,27.60800022,E,31,8,139,155
47.15308287,N,27.60818838,E,31,6,139,135
47.15304222,N,27.60838227,E,31,9,139,150
47.15302342,N,27.60857475,E,31,9,139,150
47.15300625,N,27.60877867,E,31,5,139,100
47.15298645,N,27.60896452,E,31,7,139,140
47.15295202,N,27.60918442,E,31,11,139,90
47.15291972,N,27.60938668,E,31,1,139,205
47.15288035,N,27.60959157,E,31,5,139,190
47.15285007,N,27.60980123,E,31,2,139,160
47.15281787,N,27.60998983,E,31,6,139,145
47.15279248,N,27.61018472,E,31,13,139,125
47.15275233,N,27.61038622,E,31,9,139,135
47.15271072,N,27.61060438,E,31,7,139,145
47.15267227,N,27.61081857,E,31,8,139,85
47.15263975,N,27.61103187,E,31,9,139,155
47.15260048,N,27.6112485,E,31,5,139,105
47.15256278,N,27.61148108,E,31,0,144,215
47.15252578,N,27.61171845,E,31,3,144,175
47.15248857,N,27.61194712,E,31,-5,144,210
47.15246022,N,27.61217202,E,144,0,144,115
47.15242082,N,27.61240842,E,144,-5,144,120
47.15237935,N,27.61264283,E,160,18,144,130
47.15234052,N,27.61287357,E,160,14,144,95
47.15230027,N,27.61310823,E,160,10,144,125
47.15226478,N,27.61333198,E,160,11,144,65
47.15222287,N,27.61356625,E,160,13,144,70
47.15218263,N,27.613789,E,160,1,144,35
47.15215162,N,27.6140169,E,160,-7,144,105
47.15210768,N,27.61425483,E,160,0,144,45
47.15206837,N,27.61448448,E,160,-5,144,20
47.15202958,N,27.61472192,E,160,-3,144,-10
47.15198628,N,27.61496052,E,160,-5,145,100
47.15194512,N,27.61520717,E,0,0,145,-200
47.15190378,N,27.61545477,E,160,-8,144,135
47.15185968,N,27.6156984,E,0,0,144,-200
47.15182055,N,27.61593353,E,160,-6,144,100
47.15178607,N,27.61617368,E,144,-7,144,-200
47.15174882,N,27.61640362,E,144,0,144,165
47.15170558,N,27.61664072,E,144,-2,144,130
47.15166823,N,27.6168761,E,144,-8,144,115
47.15162472,N,27.61711243,E,144,-10,144,80
47.15158188,N,27.61734658,E,144,-8,145,115
47.15154283,N,27.61758552,E,144,-6,145,75
47.15150637,N,27.61781618,E,159,-4,145,85
47.15146667,N,27.61804545,E,159,-5,0,0
47.15142975,N,27.61826278,E,159,-1,145,80
47.15139675,N,27.61847988,E,159,-3,145,115
47.15135818,N,27.61868695,E,159,-2,145,105
47.15132192,N,27.61889113,E,159,-2,145,90
47.15129248,N,27.61907978,E,159,5,145,125
47.15125662,N,27.61927062,E,159,-1,145,95
47.15122677,N,27.61944818,E,159,-2,145,100
47.15119708,N,27.61962857,E,159,-3,145,110
47.15116918,N,27.61978728,E,159,-3,145,95
47.15114883,N,27.6199179,E,0,0,145,-200
47.15112408,N,27.6200572,E,170,4,169,85
47.15111228,N,27.62015292,E,170,2,169,-20
47.1510997,N,27.62023185,E,170,0,145,60
47.15108553,N,27.62030322,E,170,2,169,20
47.15107747,N,27.62034297,E,170,4,169,-25
47.15107548,N,27.62036507,E,170,3,169,35
47.15107293,N,27.6203747,E,170,7,169,65
47.15107378,N,27.6203777,E,170,8,169,60
47.15107403,N,27.62037455,E,170,10,169,50
47.1510726,N,27.62037865,E,170,8,169,65
47.15106678,N,27.62038737,E,170,8,169,75
47.1510688,N,27.62038193,E,170,7,169,60
47.15106603,N,27.62038088,E,170,10,169,80
47.15106668,N,27.62038062,E,170,11,169,75
47.15106542,N,27.62038097,E,170,8,169,80
47.15106303,N,27.62038163,E,170,9,169,80
47.15106382,N,27.6203794,E,170,11,169,70
47.15106333,N,27.62037788,E,170,8,169,60
47.15106318,N,27.62037843,E,170,6,169,75
47.15106312,N,27.62038137,E,170,5,169,85
47.15106178,N,27.62038217,E,170,8,169,90
47.15106178,N,27.6203835,E,170,7,169,90
47.15106168,N,27.62038418,E,170,9,169,95
47.15106193,N,27.62038433,E,170,13,169,90
47.15106203,N,27.62038448,E,170,10,169,75
47.15106198,N,27.62038443,E,170,11,169,65
47.15106207,N,27.62038432,E,170,10,169,85
47.15106207,N,27.62038432,E,170,10,169,105
47.15106212,N,27.62038433,E,170,11,169,75
47.15106208,N,27.62038428,E,170,10,169,85
47.15106207,N,27.62038433,E,170,8,169,100
47.15106205,N,27.62038432,E,170,3,169,75
47.15106207,N,27.62038435,E,170,5,169,60
47.15106217,N,27.62038442,E,170,4,145,45
47.15105453,N,27.62046772,E,170,3,145,-20
47.15104088,N,27.62053158,E,170,3,145,-10
47.15102872,N,27.62060233,E,170,5,145,5
47.15102037,N,27.62066853,E,170,7,145,30
47.15101283,N,27.62072367,E,170,5,145,-10
47.15099758,N,27.62080062,E,170,3,145,-10
47.15098568,N,27.62087888,E,170,7,145,-5
47.15096882,N,27.62094483,E,170,9,145,15
47.15097168,N,27.62101003,E,170,8,145,0
47.15098673,N,27.62107462,E,170,7,145,10
47.15101038,N,27.62113773,E,170,8,145,45
47.15105985,N,27.62118262,E,170,10,145,40
47.15108865,N,27.62122357,E,170,11,145,-30
47.1511205,N,27.62124797,E,170,13,145,-5
47.15114983,N,27.62126187,E,170,8,145,15
47.15117492,N,27.62127992,E,170,9,145,-30
47.15118198,N,27.62128047,E,170,9,145,-30
47.15118997,N,27.62128302,E,170,3,145,-45
47.15118885,N,27.62128143,E,170,6,145,-15
47.15118745,N,27.62127292,E,170,8,145,-45
47.15118797,N,27.62127948,E,170,10,169,-50
47.1511847,N,27.62127468,E,170,8,169,-35
